id,hive,internal,external,board,operational,panel,cell,weight,latitude,longitude,altitude,temperature,pressure,humidity,rain_level,wind_direction,wind_speed,wind_speed_mean,wind_speed_max,wind_direction_at_max_speed,flow,date,temperatura interna,temperatura esterna,temperatura meteo,peso bilancia
439,AAA00353656109378739,3446,2681,2843,0,11858,4128,25985,"45,7275","9,7126",300,2595,9772,39,0,247,14,40,87,0,1165,16/4/23 14.15,"34,46","26,81","25,95","25,985"
440,AAA00353656109378739,3445,2650,2812,0,11924,4115,25915,"45,7275","9,7126",300,2317,9771,40,0,22,17,24,76,0,1115,16/4/23 14.30,"34,45","26,50","23,17","25,915"
441,AAA00353656109378739,3453,2600,2806,0,11858,4122,25846,"45,7275","9,7126",300,2065,9770,42,0,135,2,19,40,0,1248,16/4/23 14.45,"34,53","26,00","20,65","25,846"
442,AAA00353656109378739,3460,2550,2731,0,11858,4122,25881,"45,7275","9,7126",300,2165,9769,42,0,225,0,23,42,0,1342,16/4/23 15.00,"34,60","25,50","21,65","25,881"
443,AAA00353656109378739,3454,2506,2681,0,11858,4108,25846,"45,7275","9,7126",300,1974,9768,43,0,292,6,41,90,0,1456,16/4/23 15.15,"34,54","25,06","19,74","25,846"
444,AAA00353656109378739,3453,2462,2637,0,11924,4128,25846,"45,7275","9,7126",300,1960,9768,45,0,135,0,18,57,0,1520,16/4/23 15.30,"34,53","24,62","19,60","25,846"
445,AAA00353656109378739,3433,2443,2631,0,11858,4149,25846,"45,7275","9,7126",,2111,9766,45,0,292,18,17,30,0,1693,16/4/23 15.45,"34,33","24,43","21,11","25,846"
446,AAA00353656109378739,3433,2418,2581,0,11924,4142,25881,"45,7275","9,7126",,1961,9766,45,0,247,20,21,72,0,1488,16/4/23 16.00,"34,33","24,18","19,61","25,881"
447,AAA00353656109378739,3429,2393,2550,0,11924,4128,25881,"45,7275","9,7126",,1897,9765,46,0,0,0,16,41,0,1206,16/4/23 16.16,"34,29","23,93","18,97","25,881"
448,AAA00353656109378739,3426,2368,2618,0,11924,4135,25881,"45,7275","9,7126",,1941,9765,47,0,67,15,35,59,0,860,16/4/23 16.31,"34,26","23,68","19,41","25,881"
449,AAA00353656109378739,3437,2337,2550,0,11858,4142,25846,"45,7275","9,7126",,1938,9764,47,0,135,10,39,71,0,829,16/4/23 16.46,"34,37","23,37","19,38","25,846"
450,AAA00353656109378739,3437,2312,2481,0,11924,4128,25881,"45,7275","9,7126",,1990,9765,47,0,135,74,31,74,135,834,16/4/23 17.01,"34,37","23,12","19,90","25,881"
451,AAA00353656109378739,3438,2287,2443,0,11924,4122,25950,"45,7275","9,7126",,1969,9765,47,0,67,3,23,62,0,825,16/4/23 17.16,"34,38","22,87","19,69","25,95"
452,AAA00353656109378739,3436,2256,2418,0,11858,4128,25985,"45,7275","9,7126",,2032,9765,48,0,0,80,42,81,0,793,16/4/23 17.31,"34,36","22,56","20,32","25,985"
453,AAA00353656109378739,3426,2225,2412,0,11924,4135,26019,"45,7275","9,7126",,1823,9765,47,0,247,11,43,90,0,823,16/4/23 17.46,"34,26","22,25","18,23","26,019"
454,AAA00353656109378739,3427,2193,2362,0,11924,4128,26019,"45,7275","9,7126",,1791,9766,47,0,22,18,42,76,0,673,16/4/23 18.01,"34,27","21,93","17,91","26,019"
455,AAA00353656109378739,3427,2162,2325,0,11924,4142,26054,"45,7275","9,7126",,1712,9767,48,0,292,2,28,68,0,490,16/4/23 18.16,"34,27","21,62","17,12","26,054"
456,AAA00353656109378739,3418,2143,2300,0,11924,4128,26088,"45,7275","9,7126",,1704,9767,49,0,67,76,22,76,67,354,16/4/23 18.31,"34,18","21,43","17,04","26,088"
457,AAA00353656109378739,3417,2118,2306,0,11858,4128,26088,"45,7275","9,7126",,1665,9768,49,0,292,0,32,69,0,303,16/4/23 18.46,"34,17","21,18","16,65","26,088"
458,AAA00353656109378739,3403,2093,2256,0,11924,4128,26157,"45,7275","9,7126",,1646,9770,50,0,292,47,23,47,292,192,16/4/23 19.02,"34,03","20,93","16,46","26,157"
459,AAA00353656109378739,3410,2075,2225,0,11858,4128,26157,"45,7275","9,7126",,1617,9771,50,0,247,24,16,41,0,218,16/4/23 19.17,"34,10","20,75","16,17","26,157"
460,AAA00353656109378739,3413,2043,2200,0,11858,4122,26192,"45,7275","9,7126",,1555,9773,50,0,292,27,18,46,0,98,16/4/23 19.32,"34,13","20,43","15,55","26,192"
461,AAA00353656109378739,3412,2012,2200,0,11924,4149,26261,"45,7275","9,7126",,1494,9775,51,0,112,18,18,41,0,34,16/4/23 19.47,"34,12","20,12","14,94","26,261"
462,AAA00353656109378739,3404,1993,2156,0,11858,4128,26261,"45,7275","9,7126",,1437,9776,51,0,202,0,14,51,0,11,16/4/23 20.02,"34,04","19,93","14,37","26,261"
463,AAA00353656109378739,3400,1981,2131,0,11989,4108,26296,"45,7275","9,7126",,1335,9779,52,0,0,0,0,3,0,3,16/4/23 20.17,"34,00","19,81","13,35","26,296"
464,AAA00353656109378739,3396,1962,2200,0,11924,4128,26296,"45,7275","9,7126",,1270,9781,53,0,0,0,10,18,0,3,16/4/23 20.32,"33,96","19,62","12,70","26,296"
465,AAA00353656109378739,3405,1943,2125,0,11924,4135,26365,"45,7275","9,7126",,1207,9784,54,0,0,0,6,12,0,1,16/4/23 20.47,"34,05","19,43","12,07","26,365"
466,AAA00353656109378739,3393,1912,2068,0,11924,4142,26399,"45,7275","9,7126",,1156,9787,55,0,0,20,6,20,0,0,16/4/23 21.02,"33,93","19,12","11,56","26,399"
467,AAA00353656109378739,3387,1887,2031,0,11793,4128,26399,"45,7275","9,7126",,1145,9789,56,0,0,4,6,23,0,1,16/4/23 21.17,"33,87","18,87","11,45","26,399"
468,AAA00353656109378739,3381,1850,2000,0,11924,4128,26468,"45,7275","9,7126",,1155,9791,57,0,0,0,7,22,0,1,16/4/23 21.33,"33,81","18,50","11,55","26,468"
469,AAA00353656109378739,3384,1831,1993,0,11793,4128,26503,"45,7275","9,7126",,1148,9792,57,0,337,4,8,26,0,0,16/4/23 21.48,"33,84","18,31","11,48","26,503"
470,AAA00353656109378739,3381,1800,1950,0,11793,4149,26572,"45,7275","9,7126",,1154,9796,58,0,247,7,8,19,0,0,16/4/23 22.03,"33,81","18,00","11,54","26,572"
471,AAA00353656109378739,3381,1756,1912,0,11924,4149,26641,"45,7275","9,7126",,1222,9796,58,0,202,0,8,22,0,0,16/4/23 22.18,"33,81","17,56","12,22","26,641"
472,AAA00353656109378739,3364,1737,1887,0,11858,4128,26745,"45,7275","9,7126",,1191,9797,57,0,202,11,5,18,0,0,16/4/23 22.33,"33,64","17,37","11,91","26,745"
473,AAA00353656109378739,3365,1693,1875,0,11858,4142,26814,"45,7275","9,7126",,1170,9798,57,0,247,0,17,56,0,0,16/4/23 22.48,"33,65","16,93","11,70","26,814"
474,AAA00353656109378739,3349,1675,1837,0,11858,4122,26779,"45,7275","9,7126",,1105,9798,57,0,67,0,8,38,0,0,16/4/23 23.03,"33,49","16,75","11,05","26,779"
475,AAA00353656109378739,3353,1662,1812,0,11858,4115,26814,"45,7275","9,7126",,1037,9799,58,0,0,3,5,17,0,0,16/4/23 23.18,"33,53","16,62","10,37","26,814"
476,AAA00353656109378739,3354,1643,1787,0,11858,4128,26848,"45,7275","9,7126",,962,9798,58,0,0,2,10,19,0,0,16/4/23 23.33,"33,54","16,43","9,62","26,848"
477,AAA00353656109378739,3347,1625,1781,0,11858,4149,26848,"45,7274","9,7125",306,904,9799,59,0,337,16,7,16,337,0,16/4/23 23.49,"33,47","16,25","9,04","26,848"
478,AAA00353656109378739,3333,1593,1743,0,11793,4149,26848,"45,7274","9,7125",306,882,9798,59,0,337,20,9,20,337,0,17/4/23 0.04,"33,33","15,93","8,82","26,848"
479,AAA00353656109378739,3324,1568,1725,0,11924,4128,26917,"45,7274","9,7125",306,877,9796,60,0,0,26,12,26,0,0,17/4/23 0.19,"33,24","15,68","8,77","26,917"
480,AAA00353656109378739,3327,1537,1687,0,11858,4142,26987,"45,7274","9,7125",306,857,9795,60,0,0,13,11,17,0,0,17/4/23 0.34,"33,27","15,37","8,57","26,987"
481,AAA00353656109378739,3323,1518,1681,0,11858,4128,27021,"45,7274","9,7125",306,845,9795,60,0,0,0,8,16,0,0,17/4/23 0.49,"33,23","15,18","8,45","27,021"
482,AAA00353656109378739,3326,1487,1637,0,11858,4128,27056,"45,7274","9,7125",306,784,9794,61,0,0,0,1,6,0,0,17/4/23 1.04,"33,26","14,87","7,84","27,056"
483,AAA00353656109378739,3315,1450,1606,0,11924,4128,27125,"45,7274","9,7125",306,800,9794,61,0,0,8,12,25,0,0,17/4/23 1.19,"33,15","14,50","8,00","27,125"
484,AAA00353656109378739,3310,1418,1575,0,11858,4128,27159,"45,7274","9,7125",306,803,9794,62,0,0,14,17,25,0,0,17/4/23 1.34,"33,10","14,18","8,03","27,159"
485,AAA00353656109378739,3303,1387,1562,0,11858,4128,27194,"45,7274","9,7125",306,775,9793,62,0,0,0,8,18,0,0,17/4/23 1.49,"33,03","13,87","7,75","27,194"
486,AAA00353656109378739,3288,1368,1525,0,11793,4142,27228,"45,7274","9,7125",306,715,9794,63,0,0,20,7,20,0,0,17/4/23 2.04,"32,88","13,68","7,15","27,228"
487,AAA00353656109378739,3277,1337,1500,0,11858,4128,27298,"45,7274","9,7125",306,758,9793,64,0,0,16,13,18,0,0,17/4/23 2.19,"32,77","13,37","7,58","27,298"
488,AAA00353656109378739,3284,1300,1462,0,11924,4122,27332,"45,7274","9,7125",306,743,9791,64,0,337,12,13,22,0,0,17/4/23 2.35,"32,84","13,00","7,43","27,332"
489,AAA00353656109378739,3288,1281,1456,0,11858,4142,27436,"45,7274","9,7125",306,696,9790,64,0,0,10,10,24,0,1,17/4/23 2.50,"32,88","12,81","6,96","27,436"
490,AAA00353656109378739,3291,1256,1418,0,11793,4128,27505,"45,7274","9,7125",306,706,9790,65,0,0,10,10,28,0,0,17/4/23 3.05,"32,91","12,56","7,06","27,505"
491,AAA00353656109378739,3283,1225,1393,0,11924,4149,27505,"45,7274","9,7125",306,688,9790,65,0,292,17,14,20,0,1,17/4/23 3.20,"32,83","12,25","6,88","27,505"
492,AAA00353656109378739,3270,1206,1368,0,11858,4135,27574,"45,7274","9,7125",306,688,9790,65,0,0,0,11,32,0,0,17/4/23 3.35,"32,70","12,06","6,88","27,574"
493,AAA00353656109378739,3250,1181,1362,0,11858,4149,27609,"45,7275","9,7127",301,665,9789,66,0,0,17,12,19,0,0,17/4/23 3.50,"32,50","11,81","6,65","27,609"
494,AAA00353656109378739,3266,1168,1325,0,11793,4149,27678,"45,7275","9,7127",301,706,9789,66,0,0,36,27,36,0,0,17/4/23 4.05,"32,66","11,68","7,06","27,678"
495,AAA00353656109378739,3268,1150,1325,0,11924,4128,27712,"45,7275","9,7127",301,714,9787,66,0,292,6,16,30,0,0,17/4/23 4.20,"32,68","11,50","7,14","27,712"
496,AAA00353656109378739,3247,1125,1287,0,11924,4128,27712,"45,7275","9,7127",301,636,9787,66,0,0,11,9,16,0,0,17/4/23 4.35,"32,47","11,25","6,36","27,712"
497,AAA00353656109378739,3258,1106,1275,0,11858,4142,27781,"45,7275","9,7127",301,671,9788,67,0,0,16,18,28,0,0,17/4/23 4.51,"32,58","11,06","6,71","27,781"
498,AAA00353656109378739,3255,1093,1250,0,11924,4128,27781,"45,7275","9,7127",301,607,9787,67,0,0,0,6,14,0,0,17/4/23 5.06,"32,55","10,93","6,07","27,781"
499,AAA00353656109378739,3253,1075,1231,0,11858,4128,27850,"45,7275","9,7127",301,594,9787,68,0,337,21,16,22,0,0,17/4/23 5.21,"32,53","10,75","5,94","27,85"
500,AAA00353656109378739,3253,1056,1212,0,11858,4149,27850,"45,7275","9,7127",301,635,9787,68,0,0,6,15,22,0,0,17/4/23 5.36,"32,53","10,56","6,35","27,85"
501,AAA00353656109378739,3251,1043,1212,0,11858,4149,27850,"45,7275","9,7127",301,579,9788,68,0,0,21,11,21,0,0,17/4/23 5.51,"32,51","10,43","5,79","27,85"
502,AAA00353656109378739,3243,1031,1187,0,11793,4149,27885,"45,7275","9,7127",301,611,9788,69,0,0,0,19,37,0,0,17/4/23 6.06,"32,43","10,31","6,11","27,885"
503,AAA00353656109378739,3249,1018,1168,0,11858,4128,27954,"45,7275","9,7127",301,610,9788,69,0,292,23,18,32,0,0,17/4/23 6.21,"32,49","10,18","6,10","27,954"
504,AAA00353656109378739,3236,1012,1156,0,11858,4128,27989,"45,7275","9,7127",301,671,9789,69,0,0,21,19,38,0,0,17/4/23 6.36,"32,36","10,12","6,71","27,989"
505,AAA00353656109378739,3227,993,1156,0,11858,4149,27954,"45,7275","9,7127",301,608,9791,69,0,0,24,12,24,0,0,17/4/23 6.51,"32,27","9,93","6,08","27,954"
506,AAA00353656109378739,3224,975,1131,0,11858,4128,28023,"45,7275","9,7127",301,623,9792,69,0,0,17,13,23,0,0,17/4/23 7.06,"32,24","9,75","6,23","28,023"
507,AAA00353656109378739,3240,968,1118,0,11858,4128,28023,"45,7275","9,7127",301,646,9792,69,0,0,24,16,29,0,0,17/4/23 7.21,"32,40","9,68","6,46","28,023"
508,AAA00353656109378739,3235,968,1106,0,11858,4128,28023,"45,7275","9,7127",301,736,9793,70,0,0,14,21,26,0,0,17/4/23 7.36,"32,35","9,68","7,36","28,023"
509,AAA00353656109378739,3223,975,1125,0,11858,4149,28058,"45,7275","9,7127",298,808,9793,69,0,0,12,17,29,0,3,17/4/23 7.52,"32,23","9,75","8,08","28,058"
510,AAA00353656109378739,3232,987,1118,0,11858,4128,28023,"45,7275","9,7127",298,975,9794,69,0,0,38,15,38,0,2,17/4/23 8.07,"32,32","9,87","9,75","28,023"
511,AAA00353656109378739,3242,1012,1162,0,11924,4128,27989,"45,7275","9,7127",298,1129,9794,68,0,337,24,15,33,0,7,17/4/23 8.22,"32,42","10,12","11,29","27,989"
512,AAA00353656109378739,3227,1043,1168,0,11924,4142,27954,"45,7275","9,7127",298,1184,9795,66,0,0,30,19,38,0,1,17/4/23 8.37,"32,27","10,43","11,84","27,954"
513,AAA00353656109378739,3239,1068,1206,0,11924,4149,27920,"45,7275","9,7127",298,1122,9794,64,0,292,25,21,58,0,6,17/4/23 8.52,"32,39","10,68","11,22","27,92"
514,AAA00353656109378739,3225,1100,1225,0,11858,4115,27885,"45,7275","9,7127",298,1378,9795,64,0,225,0,6,24,0,10,17/4/23 9.07,"32,25","11,00","13,78","27,885"
515,AAA00353656109378739,3222,1137,1250,0,11858,4149,27367,"45,7275","9,7127",298,1470,9796,63,0,0,12,10,25,0,18,17/4/23 9.22,"32,22","11,37","14,70","27,367"
516,AAA00353656109378739,3239,1168,1287,0,11924,4142,27298,"45,7275","9,7127",298,1405,9796,59,0,67,18,18,30,0,67,17/4/23 9.37,"32,39","11,68","14,05","27,298"
517,AAA00353656109378739,3224,1212,1343,0,11793,4128,27332,"45,7275","9,7127",298,1410,9797,59,0,67,16,8,18,0,31,17/4/23 9.52,"32,24","12,12","14,10","27,332"
518,AAA00353656109378739,3255,1262,1381,0,11924,4135,27298,"45,7275","9,7127",298,1683,9798,59,0,202,6,12,23,0,74,17/4/23 10.07,"32,55","12,62","16,83","27,298"
519,AAA00353656109378739,3243,1325,1437,0,11924,4128,27194,"45,7275","9,7127",298,1939,9798,58,0,247,0,11,21,0,161,17/4/23 10.22,"32,43","13,25","19,39","27,194"
520,AAA00353656109378739,3256,1406,1512,0,11858,4142,27125,"45,7275","9,7127",298,2259,9798,55,0,22,59,16,59,22,315,17/4/23 10.37,"32,56","14,06","22,59","27,125"
521,AAA00353656109378739,3255,1518,1643,0,11924,4128,27021,"45,7275","9,7127",298,2127,9799,51,0,22,42,55,114,0,538,17/4/23 10.53,"32,55","15,18","21,27","27,021"
522,AAA00353656109378739,3283,1643,1768,0,11858,4128,26987,"45,7275","9,7127",298,2353,9798,51,0,0,24,35,78,0,657,17/4/23 11.08,"32,83","16,43","23,53","26,987"
523,AAA00353656109378739,3294,1787,1912,0,11858,4135,26987,"45,7275","9,7127",298,2551,9798,47,0,112,100,48,100,112,695,17/4/23 11.23,"32,94","17,87","25,51","26,987"
524,AAA00353656109378739,3301,1856,2018,0,11858,4142,25293,"45,7275","9,7127",298,2288,9798,45,0,135,0,24,58,0,661,17/4/23 11.38,"33,01","18,56","22,88","25,293"
525,AAA00353656109378739,3330,1981,2175,0,11858,4115,26814,"45,7275","9,7127",298,2281,9799,45,0,202,60,46,94,0,734,17/4/23 11.53,"33,30","19,81","22,81","26,814"
526,AAA00353656109378739,3345,2100,2262,0,11924,4122,26883,"45,7275","9,7127",298,2512,9798,44,0,292,48,57,82,0,843,17/4/23 12.08,"33,45","21,00","25,12","26,883"
527,AAA00353656109378739,3367,2218,2400,0,11989,4115,26848,"45,7275","9,7127",298,2700,9798,42,0,247,26,39,92,0,916,17/4/23 12.23,"33,67","22,18","27,00","26,848"
528,AAA00353656109378739,3367,2331,2481,0,11924,4128,26710,"45,7275","9,7127",298,2749,9797,40,0,202,17,61,117,0,946,17/4/23 12.38,"33,67","23,31","27,49","26,71"
529,AAA00353656109378739,3380,2431,2593,0,11924,4122,26468,"45,7275","9,7127",298,2868,9797,39,0,202,42,30,48,0,942,17/4/23 12.53,"33,80","24,31","28,68","26,468"
530,AAA00353656109378739,3383,2506,2668,0,11924,4128,26365,"45,7275","9,7127",298,2942,9797,37,0,292,37,44,132,0,1105,17/4/23 13.08,"33,83","25,06","29,42","26,365"
531,AAA00353656109378739,3412,2568,2737,0,11924,4142,26226,"45,7275","9,7127",298,2871,9797,36,0,292,34,38,80,0,1212,17/4/23 13.23,"34,12","25,68","28,71","26,226"
532,AAA00353656109378739,3402,2625,2781,0,11924,4128,26123,"45,7275","9,7127",298,2890,9796,35,0,292,43,42,52,0,1156,17/4/23 13.38,"34,02","26,25","28,90","26,123"
533,AAA00353656109378739,3412,2656,2825,0,11924,4122,26019,"45,7275","9,7127",298,2985,9795,35,0,135,50,53,144,0,1215,17/4/23 13.53,"34,12","26,56","29,85","26,019"
534,AAA00353656109378739,3418,2675,2825,0,11793,4122,25881,"45,7275","9,7127",298,2876,9796,34,0,202,87,45,87,202,1320,17/4/23 14.08,"34,18","26,75","28,76","25,881"
535,AAA00353656109378739,3426,2662,2825,0,11924,4128,25846,"45,7275","9,7127",298,2589,9795,35,0,202,18,23,46,0,1273,17/4/23 14.24,"34,26","26,62","25,89","25,846"
536,AAA00353656109378739,3433,2637,2800,0,11858,4128,25777,"45,7275","9,7127",298,2465,9795,35,0,292,5,27,56,0,1377,17/4/23 14.39,"34,33","26,37","24,65","25,777"
537,AAA00353656109378739,3432,2618,2825,0,11924,4122,25812,"45,7275","9,7127",298,2467,9793,37,0,337,9,11,20,0,1386,17/4/23 14.54,"34,32","26,18","24,67","25,812"
538,AAA00353656109378739,3452,2587,2756,0,11858,4128,25743,"45,7275","9,7127",298,2421,9792,37,0,337,26,31,61,0,1771,17/4/23 15.09,"34,52","25,87","24,21","25,743"
539,AAA00353656109378739,3446,2543,2712,0,11858,4135,25743,"45,7275","9,7127",298,2143,9790,37,0,0,16,23,50,0,2064,17/4/23 15.24,"34,46","25,43","21,43","25,743"
540,AAA00353656109378739,3425,2512,2675,0,11924,4128,25777,"45,7275","9,7127",298,2321,9789,38,0,247,42,25,42,247,2115,17/4/23 15.39,"34,25","25,12","23,21","25,777"
541,AAA00353656109378739,3427,2481,2662,0,11924,4122,25777,"45,7275","9,7127",289,2226,9789,38,0,247,4,28,70,0,1970,17/4/23 15.54,"34,27","24,81","22,26","25,777"
542,AAA00353656109378739,3417,2443,2612,0,11924,4128,25708,"45,7275","9,7127",289,1994,9787,38,0,202,37,41,116,0,1370,17/4/23 16.09,"34,17","24,43","19,94","25,708"
543,AAA00353656109378739,3422,2406,2618,0,11989,4115,25708,"45,7275","9,7127",289,1878,9787,39,0,337,16,53,90,0,950,17/4/23 16.24,"34,22","24,06","18,78","25,708"
544,AAA00353656109378739,3408,2381,2550,0,11858,4128,25708,"45,7275","9,7127",289,1865,9786,41,0,292,17,22,71,0,854,17/4/23 16.40,"34,08","23,81","18,65","25,708"
545,AAA00353656109378739,3419,2356,2543,0,11858,4128,25708,"45,7275","9,7127",289,1914,9787,41,0,202,8,14,22,0,772,17/4/23 16.55,"34,19","23,56","19,14","25,708"
546,AAA00353656109378739,3424,2318,2493,0,11924,4142,25708,"45,7275","9,7127",289,1883,9786,41,0,202,6,35,124,0,801,17/4/23 17.10,"34,24","23,18","18,83","25,708"
547,AAA00353656109378739,3424,2275,2443,0,11924,4122,25777,"45,7275","9,7127",289,2019,9787,41,0,135,16,25,104,0,798,17/4/23 17.25,"34,24","22,75","20,19","25,777"
548,AAA00353656109378739,3414,2231,2400,0,11924,4128,25812,"45,7275","9,7127",289,1854,9787,41,0,247,38,35,50,0,662,17/4/23 17.40,"34,14","22,31","18,54","25,812"
549,AAA00353656109378739,3406,2200,2400,0,11924,4128,25881,"45,7275","9,7127",289,1852,9788,42,0,292,56,18,56,292,506,17/4/23 17.55,"34,06","22,00","18,52","25,881"
550,AAA00353656109378739,3408,2168,2350,0,11858,4142,25950,"45,7275","9,7127",289,1714,9789,42,0,202,6,35,55,0,415,17/4/23 18.10,"34,08","21,68","17,14","25,95"
551,AAA00353656109378739,3405,2143,2306,0,11858,4128,25985,"45,7275","9,7127",289,1717,9789,43,0,202,17,19,68,0,391,17/4/23 18.26,"34,05","21,43","17,17","25,985"
552,AAA00353656109378739,3393,2125,2281,0,11924,4128,25985,"45,7275","9,7127",289,1679,9788,43,0,67,3,10,17,0,302,17/4/23 18.41,"33,93","21,25","16,79","25,985"
553,AAA00353656109378739,3388,2100,2275,0,11924,4128,25985,"45,7275","9,7127",289,1598,9788,43,0,292,34,11,34,292,236,17/4/23 18.56,"33,88","21,00","15,98","25,985"
554,AAA00353656109378739,3403,2075,2237,0,11793,4149,25985,"45,7275","9,7127",289,1524,9788,44,0,247,31,7,31,247,131,17/4/23 19.11,"34,03","20,75","15,24","25,985"
555,AAA00353656109378739,3394,2037,2206,0,11924,4122,26019,"45,7275","9,7127",289,1463,9789,44,0,157,38,20,38,157,59,17/4/23 19.26,"33,94","20,37","14,63","26,019"
556,AAA00353656109378739,3389,2025,2181,0,11858,4142,25985,"45,7275","9,7127",289,1388,9789,45,0,292,14,5,14,292,12,17/4/23 19.41,"33,89","20,25","13,88","25,985"
557,AAA00353656109378739,3391,2012,2168,0,11858,4122,26019,"45,7275","9,7127",296,1306,9789,45,0,0,0,1,7,0,10,17/4/23 19.56,"33,91","20,12","13,06","26,019"
558,AAA00353656109378739,3389,1987,2137,0,11858,4128,26054,"45,7275","9,7127",296,1240,9791,46,0,0,0,3,14,0,3,17/4/23 20.11,"33,89","19,87","12,40","26,054"
559,AAA00353656109378739,3379,1956,2162,0,11989,4108,26088,"45,7275","9,7127",296,1235,9791,47,0,0,7,10,14,0,0,17/4/23 20.27,"33,79","19,56","12,35","26,088"
560,AAA00353656109378739,3370,1931,2087,0,11858,4135,26123,"45,7275","9,7127",296,1227,9792,48,0,0,3,11,16,0,0,17/4/23 20.42,"33,70","19,31","12,27","26,123"
561,AAA00353656109378739,3370,1900,2062,0,11858,4135,26192,"45,7275","9,7127",296,1200,9792,48,0,0,0,9,16,0,0,17/4/23 20.57,"33,70","19,00","12,00","26,192"
562,AAA00353656109378739,3370,1868,2025,0,11793,4122,26261,"45,7275","9,7127",296,1118,9793,49,0,0,0,0,2,0,0,17/4/23 21.12,"33,70","18,68","11,18","26,261"
563,AAA00353656109378739,3361,1837,1987,0,11858,4135,26330,"45,7275","9,7127",296,1064,9792,50,0,0,9,5,15,0,2,17/4/23 21.27,"33,61","18,37","10,64","26,33"
564,AAA00353656109378739,3354,1806,1956,0,11924,4128,26330,"45,7275","9,7127",296,1053,9794,51,0,0,0,0,0,0,0,17/4/23 21.42,"33,54","18,06","10,53","26,33"
565,AAA00353656109378739,3357,1781,1937,0,11858,4128,26399,"45,7275","9,7127",296,1083,9795,52,0,292,12,6,12,292,0,17/4/23 21.57,"33,57","17,81","10,83","26,399"
566,AAA00353656109378739,3358,1756,1900,0,11858,4142,26503,"45,7275","9,7127",296,1061,9795,52,0,292,0,7,23,0,0,17/4/23 22.12,"33,58","17,56","10,61","26,503"
567,AAA00353656109378739,3343,1725,1868,0,11858,4142,26607,"45,7275","9,7127",296,998,9796,53,0,0,18,6,18,0,0,17/4/23 22.27,"33,43","17,25","9,98","26,607"
568,AAA00353656109378739,3343,1693,1837,0,11793,4122,26641,"45,7275","9,7127",296,1017,9795,54,0,337,24,13,24,337,1,17/4/23 22.43,"33,43","16,93","10,17","26,641"
569,AAA00353656109378739,3323,1662,1818,0,11924,4142,26710,"45,7275","9,7127",296,1011,9795,54,0,337,26,8,26,337,0,17/4/23 22.58,"33,23","16,62","10,11","26,71"
570,AAA00353656109378739,3308,1625,1787,0,11858,4128,26745,"45,7275","9,7127",296,1046,9797,55,0,337,0,10,23,0,0,17/4/23 23.13,"33,08","16,25","10,46","26,745"
571,AAA00353656109378739,3328,1600,1756,0,11924,4149,26848,"45,7275","9,7127",296,1076,9797,55,0,0,0,14,28,0,2,17/4/23 23.28,"33,28","16,00","10,76","26,848"
572,AAA00353656109378739,3310,1587,1731,0,11793,4128,26917,"45,7275","9,7127",296,1028,9798,55,0,22,0,1,7,0,0,17/4/23 23.43,"33,10","15,87","10,28","26,917"
573,AAA00353656109378739,3314,1568,1718,0,11858,4142,26952,"45,7275","9,7127",301,1047,9799,56,0,0,0,1,10,0,0,17/4/23 23.58,"33,14","15,68","10,47","26,952"
574,AAA00353656109378739,3304,1531,1687,0,11858,4128,26987,"45,7275","9,7127",301,1087,9799,56,0,0,10,21,37,0,0,18/4/23 0.13,"33,04","15,31","10,87","26,987"
575,AAA00353656109378739,3302,1512,1725,0,11858,4115,27021,"45,7275","9,7127",301,1115,9798,55,0,0,0,19,44,0,0,18/4/23 0.28,"33,02","15,12","11,15","27,021"
576,AAA00353656109378739,3303,1493,1656,0,11858,4149,26952,"45,7275","9,7127",301,1061,9798,55,0,0,26,11,26,0,0,18/4/23 0.43,"33,03","14,93","10,61","26,952"
577,AAA00353656109378739,3293,1475,1637,0,11858,4142,27056,"45,7275","9,7127",301,1048,9799,56,0,0,1,17,28,0,0,18/4/23 0.58,"32,93","14,75","10,48","27,056"
578,AAA00353656109378739,3291,1450,1612,0,11858,4142,27056,"45,7275","9,7127",301,1039,9798,56,0,337,35,23,35,337,0,18/4/23 1.13,"32,91","14,50","10,39","27,056"
579,AAA00353656109378739,3290,1443,1593,0,11858,4128,27021,"45,7275","9,7127",301,1031,9797,56,0,0,0,9,22,0,0,18/4/23 1.28,"32,90","14,43","10,31","27,021"
580,AAA00353656109378739,3277,1431,1581,0,11858,4128,27125,"45,7275","9,7127",301,997,9795,57,0,0,12,11,28,0,0,18/4/23 1.44,"32,77","14,31","9,97","27,125"
581,AAA00353656109378739,3284,1418,1568,0,11793,4128,27125,"45,7275","9,7127",301,1035,9795,57,0,292,0,8,23,0,0,18/4/23 1.59,"32,84","14,18","10,35","27,125"
582,AAA00353656109378739,3297,1406,1550,0,11858,4115,27159,"45,7275","9,7127",301,1027,9794,57,0,292,8,7,15,0,0,18/4/23 2.14,"32,97","14,06","10,27","27,159"
583,AAA00353656109378739,3275,1400,1537,0,11793,4135,27159,"45,7275","9,7127",301,1013,9792,58,0,292,6,3,15,0,1,18/4/23 2.29,"32,75","14,00","10,13","27,159"
584,AAA00353656109378739,3275,1387,1525,0,11858,4122,27159,"45,7275","9,7127",301,987,9791,58,0,0,14,7,16,0,0,18/4/23 2.44,"32,75","13,87","9,87","27,159"
